CONTROLLER_FLAG,SL_PWM,U,Motor_speed,SL_position,SL_speed,ARM_position,ARM_speed,Deflection,Deflection_speed,Zlin_position,Zlin_speed,Unsprung_acceleration,Sprung_acceleration_x,Sprung_acceleration_y,Sprung_acceleration_z
100,414.62,69.85,-0.89,82.01,-0.89,-0.06,0.00,-0.00,0.01,0.00,0.01,0.00,-1.37,-0.71,10.48
100,396.75,64.92,-1.16,79.29,-1.16,-0.06,0.13,-0.00,0.00,0.00,0.01,0.00,-0.09,0.45,9.09
100,661.54,92.46,-0.22,77.69,-0.22,-0.06,0.00,-0.00,0.00,0.00,0.00,0.00,-0.13,-0.09,10.22
100,663.58,106.24,2.62,82.71,2.62,-0.06,-0.13,-0.00,-0.02,0.00,-0.03,0.00,0.36,-0.05,9.35
100,407.05,83.12,-0.05,85.91,-0.05,-0.06,-0.13,-0.00,0.01,0.00,0.00,-0.00,-0.80,0.02,9.19
100,694.29,101.56,0.02,85.50,0.02,-0.06,0.00,-0.00,-0.00,0.00,-0.00,0.00,0.70,-0.07,10.57
100,467.17,80.78,-0.30,87.14,-0.30,-0.07,0.00,-0.00,0.00,0.00,0.00,0.00,-0.37,0.18,9.61
100,420.60,95.20,-1.19,84.60,-1.19,-0.06,0.13,-0.00,0.00,0.00,0.01,0.00,0.11,-0.24,9.75
100,675.58,77.60,0.62,83.85,0.62,-0.06,0.00,-0.00,-0.01,0.00,-0.01,-0.00,0.63,-0.22,10.17
100,399.64,68.80,0.08,85.29,0.08,-0.06,0.00,-0.00,-0.00,0.00,-0.00,0.00,-0.27,0.39,9.54
100,382.94,94.40,-1.09,83.10,-1.09,-0.06,0.13,-0.00,0.00,0.00,0.01,0.00,-0.13,-0.04,9.72
100,619.52,77.20,-0.04,82.18,-0.04,-0.06,0.13,-0.00,-0.01,0.00,0.00,0.00,0.25,-0.35,9.93
100,545.08,98.60,-0.25,82.98,-0.25,-0.06,0.00,-0.00,0.00,0.00,0.00,0.00,0.11,0.13,9.61
100,600.95,79.30,0.73,84.31,0.73,-0.06,0.00,-0.00,-0.01,0.00,-0.01,0.00,-0.06,-0.08,10.07
100,625.77,99.65,-0.56,84.32,-0.56,-0.06,0.00,-0.00,0.01,0.00,0.01,0.00,-0.10,-0.08,9.73
100,713.68,109.83,1.60,87.24,1.60,-0.06,-0.13,-0.00,-0.01,0.00,-0.02,0.00,0.34,-0.11,10.00
100,615.90,114.92,2.27,92.94,2.27,-0.07,-0.26,-0.00,-0.00,-0.00,-0.02,0.00,0.76,0.01,10.05
100,473.37,87.46,1.26,95.86,1.26,-0.08,-0.13,-0.00,-0.00,-0.00,-0.01,-0.00,-1.88,-0.32,10.28
100,604.23,103.73,-0.58,94.53,-0.58,-0.08,0.00,-0.00,0.01,-0.00,0.01,0.00,0.35,0.22,9.90
100,450.22,81.86,0.48,95.43,0.48,-0.08,0.00,-0.00,-0.00,-0.00,-0.00,0.00,-0.22,0.03,9.93
100,289.27,70.93,-1.03,93.27,-1.03,-0.08,0.13,-0.00,-0.00,-0.00,0.01,0.00,-0.19,-0.21,9.79
100,93.01,65.46,-1.16,90.50,-1.16,-0.08,0.13,-0.00,0.00,-0.00,0.01,0.00,-0.29,0.01,9.71
100,-72.01,62.73,-1.46,87.19,-1.46,-0.07,0.13,-0.00,0.00,0.00,0.01,0.00,-0.27,0.18,9.85
100,277.48,91.37,-1.80,83.00,-1.80,-0.06,0.13,-0.00,0.01,0.00,0.02,0.00,-0.31,-0.05,9.65
100,793.77,105.69,0.87,81.62,0.87,-0.06,0.13,-0.00,-0.02,0.00,-0.01,-0.00,2.10,-0.01,10.12
100,334.07,82.84,2.00,87.12,2.00,-0.07,-0.13,-0.00,-0.01,0.00,-0.02,-0.00,0.32,0.23,9.20
100,650.71,101.42,-0.30,86.12,-0.30,-0.07,0.00,-0.00,0.00,0.00,0.00,0.00,0.27,-0.19,10.28
100,504.75,100.36,0.08,86.78,0.08,-0.07,0.00,-0.00,-0.00,0.00,-0.00,0.00,-0.47,0.37,9.40
100,694.96,110.18,0.60,87.51,0.60,-0.07,-0.13,-0.00,0.00,0.00,-0.01,0.00,0.07,-0.01,9.72
100,579.51,85.09,2.55,92.59,2.55,-0.07,-0.13,-0.00,-0.02,-0.00,-0.03,0.00,1.42,0.07,9.53
100,319.73,72.54,-0.35,93.36,-0.35,-0.08,0.00,-0.00,0.00,-0.00,0.00,-0.00,-2.32,-0.40,9.83
100,105.74,66.27,-0.98,91.47,-0.98,-0.08,0.00,-0.00,0.01,-0.00,0.01,0.00,0.13,0.32,9.69
100,-66.29,63.13,-1.35,88.42,-1.35,-0.07,0.13,-0.00,0.00,0.00,0.01,0.00,-0.56,-0.23,10.46
100,-151.50,61.56,-1.69,84.48,-1.69,-0.07,0.13,-0.00,0.01,0.00,0.02,0.01,-0.35,-0.14,9.38
100,111.85,90.79,-2.32,79.24,-2.32,-0.06,0.26,-0.00,0.00,0.00,0.02,0.00,-0.02,0.03,10.09
100,800.78,105.40,-1.73,75.26,-1.73,-0.05,0.26,-0.00,-0.00,0.00,0.02,0.00,0.24,0.15,9.69
100,628.64,112.70,4.54,83.80,4.54,-0.06,-0.26,-0.00,-0.02,0.00,-0.04,0.00,1.67,-0.15,9.87
100,649.52,116.35,1.36,88.98,1.36,-0.07,-0.26,-0.00,0.01,0.00,-0.01,0.00,-1.31,-0.50,9.66
100,662.47,118.18,2.85,94.35,2.85,-0.08,-0.13,-0.00,-0.02,-0.00,-0.03,-0.00,0.92,0.32,9.92
100,645.54,119.09,1.53,98.92,1.53,-0.08,-0.13,-0.00,-0.00,-0.00,-0.02,-0.00,0.08,0.25,9.89
100,673.94,119.55,1.97,102.53,1.97,-0.09,-0.13,-0.00,-0.01,-0.00,-0.02,0.00,0.13,-0.21,9.62
100,615.98,119.78,1.28,106.22,1.28,-0.09,-0.13,-0.01,-0.00,-0.00,-0.01,0.00,0.56,-0.15,9.61
100,657.68,119.89,1.19,108.41,1.19,-0.10,-0.13,-0.01,-0.00,-0.00,-0.01,0.00,-0.59,0.11,10.07
100,623.09,119.95,0.81,110.83,0.81,-0.10,-0.13,-0.01,0.00,-0.00,-0.01,0.00,0.21,0.41,9.50
100,652.20,119.98,0.68,112.26,0.68,-0.10,0.00,-0.01,-0.01,-0.00,-0.01,0.00,-0.01,-0.35,10.01
100,606.68,119.99,0.72,114.15,0.72,-0.10,0.00,-0.01,-0.01,-0.00,-0.01,0.00,0.36,-0.01,9.57
100,693.99,120.00,0.10,114.30,0.10,-0.10,0.00,-0.01,-0.00,-0.00,-0.00,0.00,-0.41,0.01,10.01
100,324.59,105.00,-0.34,113.86,-0.34,-0.10,-0.13,-0.01,0.01,-0.00,0.00,0.00,-0.21,0.16,9.58
100,427.96,112.51,-1.23,111.14,-1.23,-0.10,0.00,-0.00,0.01,-0.00,0.01,0.00,-0.07,-0.23,9.88
100,552.34,86.25,-0.37,109.64,-0.37,-0.10,0.00,-0.00,0.00,-0.00,0.00,0.00,0.15,-0.13,9.91
100,134.48,73.12,-0.12,109.35,-0.12,-0.10,0.00,-0.00,0.00,-0.00,0.00,0.00,0.01,0.13,9.70
100,-514.74,66.56,0.00,109.34,0.00,-0.10,0.00,-0.00,0.00,-0.00,0.00,0.00,-0.06,0.02,9.80
100,-585.11,63.28,-5.49,101.26,-5.49,-0.09,0.26,-0.00,0.03,-0.00,0.05,0.00,-2.43,-0.40,9.80
100,73.21,61.64,-6.02,87.06,-6.02,-0.07,0.52,-0.00,0.02,-0.00,0.06,-0.00,-2.35,-0.47,10.89
100,761.67,60.82,-3.89,74.82,-3.89,-0.05,0.26,-0.00,0.02,0.00,0.04,-0.01,3.60,0.62,8.41
100,408.04,60.41,1.33,76.20,1.33,-0.05,-0.13,-0.00,-0.00,0.00,-0.01,0.00,0.64,-0.33,9.13
100,252.10,60.20,-0.73,74.83,-0.73,-0.05,0.00,-0.00,0.01,0.00,0.01,0.00,0.63,-0.08,10.09
100,490.49,90.10,-1.14,72.56,-1.14,-0.05,0.13,-0.00,0.00,0.00,0.01,0.00,-0.41,0.70,9.66
100,564.09,75.05,1.26,73.61,1.26,-0.05,-0.13,-0.00,-0.00,0.00,-0.01,0.00,0.44,0.01,9.89
100,723.17,97.53,0.14,74.85,0.14,-0.05,0.00,-0.00,-0.00,0.00,-0.00,0.00,0.44,-0.50,9.59
100,446.07,78.76,1.68,79.62,1.68,-0.05,-0.13,-0.00,-0.01,0.00,-0.02,-0.00,0.36,0.23,9.72
100,704.56,99.38,-0.21,79.50,-0.21,-0.06,0.00,-0.00,0.00,0.00,0.00,-0.00,-1.06,0.07,10.49
100,682.41,109.70,3.36,85.26,3.36,-0.06,-0.13,-0.00,-0.02,0.00,-0.03,-0.00,1.80,0.43,9.21
100,631.91,114.85,2.23,91.05,2.23,-0.07,-0.26,-0.00,-0.00,-0.00,-0.02,-0.00,0.07,-0.64,9.36
100,645.66,117.43,2.11,95.80,2.11,-0.08,0.00,-0.00,-0.02,-0.00,-0.02,-0.01,-0.87,-0.06,9.95
100,382.78,88.71,-0.00,97.45,-0.00,-0.08,0.00,-0.00,0.00,-0.00,0.00,-0.00,-0.63,0.69,9.62
100,217.88,67.18,-1.39,94.83,-1.39,-0.08,0.00,-0.00,0.01,-0.00,0.01,0.00,-0.11,-0.27,9.76
100,153.22,93.59,-1.79,90.68,-1.79,-0.08,0.13,-0.00,0.01,-0.00,0.02,0.00,-0.39,-0.49,9.55
100,544.98,76.79,-1.53,86.66,-1.53,-0.07,0.13,-0.00,0.00,0.00,0.02,0.00,-0.02,0.34,9.74
100,421.47,68.40,-0.07,85.99,-0.07,-0.07,0.13,-0.00,-0.01,0.00,0.00,0.00,0.85,0.43,9.89
100,289.27,94.20,-0.45,85.14,-0.45,-0.07,0.00,-0.00,0.00,0.00,0.00,0.00,0.07,-0.45,9.77
100,442.18,77.10,-0.32,84.33,-0.32,-0.07,0.13,-0.00,-0.01,0.00,0.00,0.00,0.08,-0.13,9.56
100,501.24,98.55,-0.11,83.62,-0.11,-0.07,0.00,-0.00,0.00,0.00,0.00,0.00,0.04,0.35,10.01
100,534.61,79.27,0.91,84.86,0.91,-0.07,-0.13,-0.00,0.00,0.00,-0.01,0.00,0.17,0.06,9.95
100,399.49,69.63,-0.46,84.43,-0.46,-0.07,0.00,-0.00,0.00,0.00,0.00,0.00,0.09,-0.13,9.58
100,274.92,64.82,-0.75,82.59,-0.75,-0.06,0.00,-0.00,0.01,0.00,0.01,-0.00,-0.16,-0.12,9.81
100,394.30,92.41,-0.85,80.54,-0.85,-0.06,0.13,-0.00,-0.00,0.00,0.01,0.00,-0.14,0.19,10.05
100,513.76,76.20,0.16,79.93,0.16,-0.06,0.00,-0.00,-0.00,0.00,-0.00,-0.00,0.44,0.43,9.85
100,362.32,68.10,0.00,79.96,0.00,-0.06,0.00,-0.00,0.00,0.00,0.00,0.00,0.21,-0.75,9.51
100,445.65,94.05,0.00,79.96,0.00,-0.06,0.00,-0.00,0.00,0.00,0.00,0.00,-0.07,-0.03,9.89
100,757.04,107.03,1.01,81.08,1.01,-0.06,0.00,-0.00,-0.01,0.00,-0.01,0.00,-0.05,0.53,10.11
100,374.66,83.51,2.29,86.68,2.29,-0.06,-0.13,-0.00,-0.01,0.00,-0.02,-0.00,0.85,0.44,9.63
100,220.72,71.75,-0.62,85.89,-0.62,-0.07,0.00,-0.00,0.01,0.00,0.01,0.00,-0.38,-0.96,10.25
100,587.25,95.88,-1.32,83.03,-1.32,-0.06,0.00,-0.00,0.01,0.00,0.01,-0.00,-0.40,0.23,9.07
100,707.41,107.94,2.97,86.57,2.97,-0.07,0.00,-0.00,-0.03,0.00,-0.03,-0.00,0.19,0.38,9.65
100,588.13,113.98,2.11,92.65,2.11,-0.07,-0.13,-0.00,-0.01,-0.00,-0.02,0.00,1.30,0.28,9.68
100,488.27,103.50,-0.27,92.74,-0.27,-0.08,0.00,-0.00,0.00,-0.00,0.00,0.00,-1.60,-1.25,9.88
100,686.96,111.75,0.29,92.82,0.29,-0.08,0.00,-0.00,-0.00,-0.00,-0.00,0.00,-0.23,0.92,9.75
100,628.44,115.88,2.28,97.23,2.28,-0.08,-0.13,-0.00,-0.01,-0.00,-0.02,-0.00,0.49,0.58,9.91
100,574.57,87.94,1.02,100.30,1.02,-0.08,-0.13,-0.00,0.00,-0.00,-0.01,0.00,-0.19,-0.84,9.43
100,439.26,103.97,-0.34,99.99,-0.34,-0.08,0.00,-0.00,0.00,-0.00,0.00,0.00,0.30,-0.03,9.37
100,503.77,81.98,-0.18,99.05,-0.18,-0.08,0.00,-0.00,0.00,-0.00,0.00,0.00,-0.11,1.03,10.85
100,156.14,70.99,-0.01,98.97,-0.01,-0.08,0.00,-0.00,0.00,-0.00,0.00,0.00,0.56,-0.30,9.61
100,-312.86,65.49,-0.28,98.39,-0.28,-0.08,0.00,-0.00,0.00,-0.00,0.00,0.00,0.07,-0.74,9.19
100,-560.84,62.74,-2.04,94.54,-2.04,-0.08,0.13,-0.00,0.01,-0.00,0.02,0.00,-0.68,-0.39,10.17
100,-198.53,91.38,-3.29,86.99,-3.29,-0.07,0.26,-0.00,0.01,0.00,0.03,0.00,-1.35,0.70,9.99
100,504.26,75.69,-3.42,78.73,-3.42,-0.06,0.26,-0.00,0.01,0.00,0.03,-0.00,0.99,-0.77,9.90
100,763.42,97.85,0.86,78.25,0.86,-0.05,0.00,-0.00,-0.01,0.00,-0.01,-0.00,2.54,0.08,9.61
100,583.67,108.93,2.21,84.96,2.21,-0.06,-0.13,-0.00,-0.01,0.00,-0.02,-0.00,0.35,0.00,8.89
100,728.91,114.47,1.51,88.61,1.51,-0.07,-0.13,-0.00,-0.00,0.00,-0.02,0.00,-1.19,-0.49,10.45
100,618.69,117.24,2.44,94.98,2.44,-0.08,-0.26,-0.00,-0.00,-0.00,-0.02,0.00,1.24,0.15,9.23
100,663.25,118.62,1.45,98.81,1.45,-0.08,-0.13,-0.00,-0.00,-0.00,-0.01,-0.00,-1.70,-0.33,10.15
100,434.30,89.31,-0.28,100.42,-0.28,-0.08,0.00,-0.00,0.00,-0.00,0.00,0.00,-0.17,-0.11,9.11
100,286.38,74.65,-1.33,97.58,-1.33,-0.08,0.00,-0.00,0.01,-0.00,0.01,0.00,-0.21,-0.30,9.78
100,175.27,67.32,-1.90,93.25,-1.90,-0.08,0.13,-0.00,0.01,-0.00,0.02,-0.00,-0.62,-0.45,9.60
100,101.89,63.66,-1.95,88.56,-1.95,-0.07,0.26,-0.00,-0.00,0.00,0.02,0.00,-0.11,-0.04,9.82
100,68.31,60.91,-2.15,83.88,-2.15,-0.07,0.13,-0.00,0.01,0.00,0.02,-0.00,-0.43,-0.36,9.60
100,181.72,60.45,-2.33,78.33,-2.33,-0.06,0.26,-0.00,0.00,0.00,0.02,0.00,0.12,-0.15,10.22
100,347.02,60.23,-2.19,73.23,-2.19,-0.05,0.13,-0.00,0.01,0.00,0.02,0.00,0.34,-0.30,9.51
100,537.19,60.11,-1.81,68.82,-1.81,-0.05,0.13,-0.00,0.01,0.00,0.02,-0.00,0.15,-0.04,10.07
100,472.52,60.05,-0.00,68.00,-0.00,-0.04,0.00,-0.00,0.00,0.00,0.00,0.00,0.82,-0.11,9.56
100,470.90,90.03,0.00,68.00,0.00,-0.04,0.00,-0.00,0.00,0.00,0.00,0.00,0.09,-0.24,9.74
100,780.74,105.02,1.58,69.89,1.58,-0.04,0.00,-0.00,-0.01,0.00,-0.01,0.00,0.09,-0.25,9.71
100,600.31,112.51,4.17,79.00,4.17,-0.05,-0.26,-0.00,-0.02,0.00,-0.04,0.00,2.22,0.13,9.37
100,514.69,86.25,3.55,83.98,3.55,-0.06,-0.26,-0.00,-0.01,0.00,-0.03,-0.00,2.05,-0.22,8.97
100,644.18,103.13,3.55,84.38,3.55,-0.06,-0.26,-0.00,-0.01,0.00,-0.03,-0.00,2.05,-0.22,8.97
100,741.58,111.57,3.55,87.85,3.55,-0.07,-0.26,-0.00,-0.01,0.00,-0.03,-0.00,2.05,-0.22,8.97
100,377.58,85.78,3.55,93.33,3.55,-0.07,-0.26,-0.00,-0.01,0.00,-0.03,-0.00,2.05,-0.22,8.97
100,224.81,72.89,3.55,92.03,3.55,-0.08,-0.26,-0.00,-0.01,0.00,-0.03,-0.00,2.05,-0.22,8.97
100,55.80,66.44,3.55,89.47,3.55,-0.07,-0.26,-0.00,-0.01,0.00,-0.03,-0.00,2.05,-0.22,8.97
100,-83.57,63.22,3.55,86.24,3.55,-0.07,-0.26,-0.00,-0.01,0.00,-0.03,-0.00,2.05,-0.22,8.97
100,-114.99,61.61,3.55,81.99,3.55,-0.06,-0.26,-0.00,-0.01,0.00,-0.03,-0.00,2.05,-0.22,8.97
100,405.62,90.81,3.55,76.83,3.55,-0.06,-0.26,-0.00,-0.01,0.00,-0.03,-0.00,2.05,-0.22,8.97
100,800.78,105.41,3.55,77.89,3.55,-0.05,-0.26,-0.00,-0.01,0.00,-0.03,-0.00,2.05,-0.22,8.97
100,262.82,82.70,3.55,84.93,3.55,-0.06,-0.26,-0.00,-0.01,0.00,-0.03,-0.00,2.05,-0.22,8.97
100,166.56,71.35,3.55,83.43,3.55,-0.06,-0.26,-0.00,-0.01,0.00,-0.03,-0.00,2.05,-0.22,8.97
100,646.24,107.84,3.55,80.54,3.55,-0.06,-0.26,-0.00,-0.01,0.00,-0.03,-0.00,2.05,-0.22,8.97
100,611.82,83.92,3.55,86.08,3.55,-0.06,-0.26,-0.00,-0.01,0.00,-0.03,-0.00,2.05,-0.22,8.97
100,355.83,101.96,3.55,88.44,3.55,-0.07,-0.26,-0.00,-0.01,0.00,-0.03,-0.00,2.05,-0.22,8.97
100,703.23,110.98,3.55,87.64,3.55,-0.07,-0.26,-0.00,-0.01,0.00,-0.03,-0.00,2.05,-0.22,8.97
100,621.62,115.50,3.55,93.23,3.55,-0.07,-0.26,-0.00,-0.01,0.00,-0.03,-0.00,2.05,-0.22,8.97
100,661.18,117.75,3.55,96.96,3.55,-0.08,-0.26,-0.00,-0.01,0.00,-0.03,-0.00,2.05,-0.22,8.97
100,670.37,118.88,3.55,100.84,3.55,-0.08,-0.26,-0.00,-0.01,0.00,-0.03,-0.00,2.05,-0.22,8.97
100,639.91,119.44,3.55,104.53,3.55,-0.09,-0.26,-0.00,-0.01,0.00,-0.03,-0.00,2.05,-0.22,8.97
100,631.62,119.73,3.55,107.43,3.55,-0.09,-0.26,-0.00,-0.01,0.00,-0.03,-0.00,2.05,-0.22,8.97
100,446.25,89.86,3.55,109.07,3.55,-0.10,-0.26,-0.00,-0.01,0.00,-0.03,-0.00,2.05,-0.22,8.97
100,181.23,74.93,3.55,106.87,3.55,-0.10,-0.26,-0.00,-0.01,0.00,-0.03,-0.00,2.05,-0.22,8.97
100,-139.33,67.46,3.55,103.58,3.55,-0.09,-0.26,-0.00,-0.01,0.00,-0.03,-0.00,2.05,-0.22,8.97
100,-418.57,63.73,-1.77,99.36,-1.77,-0.09,0.13,-0.00,0.01,-0.00,0.02,-0.00,-0.73,0.15,9.96
100,-160.03,91.87,-2.81,93.19,-2.81,-0.08,0.13,-0.00,0.02,-0.00,0.03,-0.00,-0.99,-0.06,9.60
100,249.63,75.93,-2.93,86.47,-2.93,-0.07,0.26,-0.00,0.01,0.00,0.03,-0.00,0.95,-0.20,10.04
100,797.11,97.97,-0.53,81.99,-0.53,-0.06,0.13,-0.00,-0.01,0.00,0.01,0.00,1.35,-0.45,10.38
100,348.48,78.98,2.17,86.98,2.17,-0.07,-0.13,-0.00,-0.01,0.00,-0.02,-0.00,0.76,0.66,9.83
100,593.18,99.49,-0.58,85.96,-0.58,-0.07,0.00,-0.00,0.01,0.00,0.01,0.00,-0.14,-0.40,9.75
100,509.60,79.75,0.07,86.15,0.07,-0.07,0.00,-0.00,-0.00,0.00,-0.00,0.00,0.12,-0.07,9.89
100,332.96,69.87,-0.65,85.10,-0.65,-0.07,0.00,-0.00,0.01,0.00,0.01,0.00,0.06,0.17,9.76
100,614.21,107.47,-0.63,83.93,-0.63,-0.06,0.00,-0.00,0.01,0.00,0.01,-0.00,-0.27,-0.49,9.82
100,619.89,83.73,2.41,88.16,2.41,-0.07,-0.13,-0.00,-0.01,0.00,-0.02,0.00,0.55,-0.01,10.23
100,438.57,101.87,-0.29,89.37,-0.29,-0.07,0.00,-0.00,0.00,0.00,0.00,-0.00,-0.69,0.14,9.08
100,619.37,80.93,0.60,89.28,0.60,-0.07,0.00,-0.00,-0.01,0.00,-0.01,0.00,-0.03,0.32,10.24
100,423.72,70.46,-0.55,89.23,-0.55,-0.07,0.00,-0.00,0.01,0.00,0.01,0.00,-0.30,-0.51,9.46
100,281.27,65.23,-1.03,86.96,-1.03,-0.07,0.00,-0.00,0.01,0.00,0.01,0.00,-0.00,0.24,10.09
100,335.39,92.62,-1.30,83.87,-1.30,-0.07,0.13,-0.00,0.00,0.00,0.01,0.00,-0.61,-0.34,9.46
100,559.35,76.31,0.07,82.17,0.07,-0.06,0.00,-0.00,-0.00,0.00,-0.00,-0.00,1.24,-0.13,10.18
100,395.34,68.15,-0.10,82.18,-0.10,-0.06,0.00,-0.00,0.00,0.00,0.00,0.00,-0.23,-0.25,9.33
100,447.28,94.08,-0.63,81.15,-0.63,-0.06,0.00,-0.00,0.01,0.00,0.01,0.00,0.02,0.25,9.87
100,704.38,107.04,0.71,82.22,0.71,-0.06,0.00,-0.00,-0.01,0.00,-0.01,0.00,0.06,-0.34,9.82
100,630.55,113.53,2.63,88.38,2.63,-0.07,-0.13,-0.00,-0.02,0.00,-0.03,-0.00,1.39,-0.11,9.98
100,461.49,86.76,1.14,91.69,1.14,-0.07,-0.13,-0.00,-0.00,-0.00,-0.01,0.00,-0.84,0.05,9.78
100,634.47,103.38,0.00,90.96,0.00,-0.07,0.00,-0.00,0.00,-0.00,0.00,0.00,0.74,0.01,9.74
100,681.44,111.70,1.53,93.99,1.53,-0.08,0.00,-0.00,-0.02,-0.00,-0.02,0.00,0.53,-0.38,10.05
100,396.68,85.85,0.00,96.55,0.00,-0.08,0.00,-0.00,0.00,-0.00,0.00,-0.00,-0.56,0.11,9.41
100,257.64,72.92,-1.21,94.08,-1.21,-0.08,0.00,-0.00,0.01,-0.00,0.01,0.00,0.12,-0.21,9.99
100,541.54,96.46,-1.32,90.74,-1.32,-0.08,0.13,-0.00,0.00,-0.00,0.01,0.00,-0.20,-0.79,9.91
100,654.50,108.24,1.53,92.84,1.53,-0.08,-0.13,-0.00,-0.00,-0.00,-0.02,0.00,1.54,0.37,9.81
100,621.33,114.12,1.41,97.01,1.41,-0.08,0.00,-0.00,-0.01,-0.00,-0.01,-0.00,0.33,-0.23,9.15
100,424.45,103.53,-0.23,97.31,-0.23,-0.08,0.00,-0.00,0.00,-0.00,0.00,-0.00,-0.95,-0.30,10.19
100,626.76,111.77,0.32,96.53,0.32,-0.08,0.00,-0.00,-0.00,-0.00,-0.00,0.00,0.29,0.08,9.54
100,596.23,85.88,1.32,99.21,1.32,-0.08,0.00,-0.00,-0.01,-0.00,-0.01,-0.00,0.31,-0.13,9.83
100,458.69,102.95,-1.03,98.49,-1.03,-0.08,0.00,-0.00,0.01,-0.00,0.01,0.00,-1.07,-0.28,9.80
